chr2L	23011544	2907168	0
chr2LHet	368872	9422	0
chr2R	21146708	2231325	0
chr2RHet	3288761	85508	0
chr3L	24543557	1927288	0
chr3LHet	2555491	75921	0
chr3R	27905053	2405286	0
chr3RHet	2517507	56360	0
chr4	1351857	106078	0
chrM	19517	172481	0
chrX	22422827	1500855	0
chrXHet	204112	1379064	0
chrYHet	347038	4934	0
1	195471971	505830	0
10	130694993	352675	0
11	122082543	353975	0
12	120129022	301918	0
13	120421639	314917	0
14	124902244	318167	0
15	104043685	272501	0
16	98207768	257822	0
17	94987271	312758	0
18	90702639	233780	0
19	61431566	169865	0
2	182113224	476228	0
3	160039680	425525	0
4	156508116	397365	0
5	151834684	397325	0
6	149736546	402514	0
7	145441459	390749	0
8	129401213	348976	0
9	124595110	348006	0
MT	16299	4787	0
X	171031299	383622	0
Y	91744698	174324	0
JH584295.1	1976	14	0
JH584292.1	14945	63	0
GL456368.1	20208	50	0
GL456396.1	21240	61	0
GL456359.1	22974	63	0
GL456382.1	23158	39	0
GL456392.1	23629	75	0
GL456394.1	24323	45	0
GL456390.1	24668	46	0
GL456387.1	24685	31	0
GL456381.1	25871	44	0
GL456370.1	26764	70	0
GL456372.1	28664	42	0
GL456389.1	28772	70	0
GL456378.1	31602	88	0
GL456360.1	31704	75	0
GL456385.1	35240	79	0
GL456383.1	38659	93	0
GL456213.1	39340	102	0
GL456239.1	40056	145	0
GL456367.1	42057	83	0
GL456366.1	47073	101	0
GL456393.1	55711	112	0
GL456216.1	66673	220	0
GL456379.1	72385	167	0
JH584304.1	114452	483	0
GL456212.1	153618	1326	0
JH584302.1	155838	287	0
JH584303.1	158099	308	0
GL456210.1	169725	375	0
GL456219.1	175968	361	0
JH584300.1	182347	337	0
JH584298.1	184189	354	0
JH584294.1	191905	482	0
GL456354.1	195993	383	0
JH584296.1	199368	505	0
JH584297.1	205776	507	0
GL456221.1	206961	487	0
JH584293.1	207968	507	0
GL456350.1	227966	516	0
GL456211.1	241735	513	0
JH584301.1	259875	726	0
GL456233.1	336933	653	0
JH584299.1	953012	1979	0
*	0	0	6733288
